Restaurant Name,Rating,Category,Address,,,,,,
Tora Sushi,4.6,Japanese,172 Charlotte Street,Peterborough,ON,K9J,,,
Hunter Matsu Sushi,4.7,Japanese,107 Hunter Street East,Peterborough,ON,K9H,,,
Jeff Purvey's Fish & Chips (Rubidge St),4.1,Fish & chips,124 Rubidge St,Peterborough,ON,K9J,3N4,,
Ng Saigon Boys,4.8,Vietnamese,1524 Lansdowne Street West,Peterborough,ON,K9J,2A2,,
RUSSS,New,Juice & Smoothies,875 Chemong Road Peterborough,On K9h 5z5 Canada,ON,,,,
Firehouse Subs (Lansdowne St),4.4,Sandwich,999 Lansdowne St,2,ON,,,,
Canoe Co. Cafe,New,Coffee & tea,290 Water St,Peterborough,ON,K9J,3C7,,
Chaska Obsession (Peterborough),3.7,Indian,441 George St N,Peterborough,ON,3r6,,,
Dollarama (871 Chemong Road),New,Toys,871 Chemong Road,Peterborough,ON,K9H,5Z5,,
Poco Burro Burritos,4.5,Mexican,343 George Street North Peterborough,On K9h 3p9,ON,,,,
Hockey Sushi,4.7,Japanese: Sushi,1840 Landsdowne St W,Peterborough,ON,K9K,,,
Mucho Burrito (867 Lansdowne St.),New,Fast Food,867 Lansdowne Street,Peterborough,ON,K9J,1Z7,,
TOKYO SUSHI PETERBOROUGH,4.6,Sushi,360 George St N,Peterborough,ON,K9H,,,
El Camino's,4.7,Mexican,360 George Street North,Unit 56,ON,,,,
Tapas & Tacos,New,Vegetarian,376 George St N,Peterborough,ON,K9H,3R3,,
Chopstics,4,Asian,550 Lansdowne Street West,Peterborough,ON,8j8,,,
Snack Bar Saint-Jean,4.6,Comfort Food,780 Rue Saint-Jean,Québec,QC,G1R,,,
McDonald's (Hamel),4.5,Burgers,590,Boul. Wilfrid-Hamel,QC,,,,
Les Aliments M&M (Quebec-de l'Ormière),New,Grocery,9465 Boulevard De L'Ormiere,Quebec City,QC,G2B3Z6,,,
Walmart (550 Wilfrid-Hamel Blvd),New,Grocery,550 Boulevard Wilfrid-Hamel,Québec,QC,G1M,2S6,,
Metro (707 Boulevard Charest O),4.4,Grocery,707 Boulevard Charest O,Quebec,QC,G1N,4P6,,
Super C (475 Soumande St),4.5,Grocery,475 Soumande St,Quebec,QC,G1M,1R4,,
Adonis (1700 Rue Bouvier),4.4,Grocery,1700 Rue Bouvier,Quebec,QC,G2K,1N8,,
Animalerie Dyno (Vanier),New,pet supplies,345 Rue Soumande,Québec,QC,G1M,1A5,,
Animalerie Dyno (Ste Foy),New,pet supplies,7037 Boulevard Wilfrid-Hamel Québec,Qc G2g 0j5 Canada,QC,,,,
Animalerie Dyno (Neufchâtel),New,pet supplies,8925 Boulevard De L'Ormière,Québec,QC,G2C,1C4,,
Costco (440 Rue Bouvier),4.7,Grocery,440 Rue Bouvier,Quebec,QC,G2J,1.00E+03,,
Holy Burgers (Pyramide),4.7,Burgers,2360 Ch Ste-Foy,Ville De Quebec,QC,G1V,,,
Le Subtil (Lebourgneuf),5,Sandwich,1120 Boulevard Lebourgneuf Québec,Qc G2K,QC,,,,
Starbucks (Ste-Foy & Neree-Tremblay),4.6,Bakery,2360 Chemin Ste-Foy Centre Commercial Innovation G025,Quebec,QC,G1V,4H2,,
A&W (597 Boul Wilfrid-Hamel),4.4,Fast food,597 Boulevard Wilfrid Hamel,Québec,QC,G1M,2T2,,
Subway (696 St-Vallier O.),4.9,American,696 St-Vallier O.,Québec,QC,G1N,1C8,,
Le Subtil (Rue Grandjean),4.8,Sandwich,893 Rue Grandjean,Quebec,QC,G1X,4G8,,
Harvey's (Limoilou / Charlesbourg),4.4,Burgers,159 41e Rue O,Ville De Québec,QC,G1H,2S2,,
New York Style Sandwich Shop,4.3,Ice Cream & Frozen Yogurt,121 Rue Dalhousie,Quebec,QC,G1K,9C8,,
Marché Express 41469 | 425 Marais,New,Home & Personal Care,425 Marais,Québec (Vanier),QC,G1M,3A2,,
Fastoche Sandwicherie,4.8,Sandwiches,1191 Avenue Cartier,Québec,QC,G1R,2S9,,
Pizzéria No.900 (Montcalm),4.7,Pizza,120 Boulevard René-Lévesque Ouest,Quebec,QC,G1R,2A5,,
Chocolats Favoris (Cartier),4.4,Desserts,85 Boulevard René-Lévesque O,Québec,QC,G1r,2a3,,
St-Hubert (Grande Allée Est),4.7,American,693 Rue Grande Allee Est,Quebec,QC,G1R,,,
Brûlerie Rousseau (Campus Ste-Foy),New,Breakfast and brunch,2377 Chemin Sainte-Foy Québec,Qc G1v 1t1 Canada,QC,,,,
Thaizone (Sainte-Foy),4.4,Thai,2360 Ch Ste-Foy,Québec,QC,G1V,,,
Boston Pizza (Ste-Foy),4.5,Pizza,2300 Ch Ste-Foy,Québec,QC,G1V,1S5,,
Grillades Torino (Galeries la Capitale),4.6,BBQ,5401 Boulevard Des Galeries,Ville De Québec,QC,G2K,1N4,,
Centrale Bergham (Pyramide),4.4,Burgers,2360 Ch Ste-Foy,Ville De Québec,QC,G1V,,,
Delli Libanais,4.7,American,3333 Rue Du Carrefour,Québec,Qc,G1C,,,
Benny&Co. (Charlesbourg),4.3,Comfort food,300 Rue George-Muir,Quebec,QC,G2N,1L2,,
Restaurant Normandin (Boulevard Charest O),4.5,Pizza,709 Boulevard Charest O,,QC,City,,,
Dattes et olives,4.2,Mediterranean,3245 Ch Ste-Foy,Québec,QC,G1X,1R8,,
"Tim Horton's (589, Boul. Wilfrid-Hamel)",4.5,Bakery,589 Boul. Wilfrid-Hamel,Quebec,QC,G1M,2T2,,
Chez Victor (St-Jean),4.6,Burgers,145 Rue Saint-Jean,Ville De Québec,QC,G1R,2X2,,
Rôtisserie Fusée (Loretteville),4.5,Comfort food,10290 Boulevard De L'Ormière,Quebec,QC,G2B,3L3,,
Krispy Kreme (LeBourgneuf Blvd.),4.7,Desserts,1560 Lebourgneuf Blvd.,Quebec,QC,G2K,,,
Pizza Pizza (1345 Chemin Ste. Foy),4.6,pizza,1345 Chemin Ste-Foy,Quebec,QC,G1S,2N2,,
Jumelles Pizza,4.6,Pizza,833 Avenue Myrand,Québec,QC,G1V,2V8,,
Les Rôtisseries Benny (840 rue Bouvier),4.3,Comfort food,840 Rue Bouvier #107,Quebec City,QC,G2J,1A3,,
M. Souvlaki (Galeries de la Capitale),4,Greek,5401 Boulevard Des Galeries,Ville De Québec,Qc,G2k,1n4,,
Sushiman (Laurier),New,Asian,2740 Boul Laurier Niveau 3,Ste-Foy,QC,G1V,2L8,,
La Calebasse,4.4,African,969 Avenue Myrand,Quebec,QC,G1V,2W1,,
Pacini (Ste-Foy),4.5,Italian,999 Av De Bourgogne,Quebec,QC,G1W,,,
Topla! Ste-Foy (Pyramide),4.2,Pasta,2360 Chemin Sainte-Foy,Québec,QC,G1V,4H2,,
Jugo Juice (Laurier),New,Kid friendly,2700 Boulevard Laurier 285,Québec,QC,G1V,,,
Scores (Maurice Duplessis),4.7,BBQ,1160,Autoroute Maurice Duplessis,QC,,,,
Pizza Charest,New,Pizza,2485 Boulevard Ste-Anne,Quebec,QC,G1L,,,
Kuto comptoir à tartares (Neufchâtel),4.7,Mexican,9065 Boulevard De L'Ormière,Québec,QC,G2B,,,
Cafe Depot - Quebec City,3.9,Breakfast and brunch,1381 1re Avenue,Québec,QC,G1L,3L2,,
Marmiton Pizza (QUEBEC),New,Pizza,6655 Boulevard Pierre-Bertrand,Quebec,QC,G2K,,,
Pizza Salvatoré (Ste Foy) (2),4.5,American,2377 Chemin Sainte-Foy,Quebec,QC,G1V,1T1,,
La Cuisine Boulet,4.7,Burgers,9736 Boulevard De L'Ormiere,Ville De Quebec,QC,G2B,,,
Freshii (47 René-Lévesque),4.6,Bowls,47 Boulevard René-Lévesque E,Ville De Québec,QC,G1R,2C3,,
Pizza Ramos,4.7,Pizza,739 Rue Saint-Bernard,Quebec,QC,G1N,,,
Grillades Torino (Duplessis),4.8,Middle Eastern,1270 Autoroute Duplessis,102,QC,,,,
Zeus Gyros Grec (Av. Cartier),4.8,Mediterranean,1032 Avenue Cartier Québec,Québec G1r 2s4 Canada,QC,,,,
Welat 2 Pour 1 Pizza,4.6,Pizza,345 Rue Saint-Joseph Est,Québec,QC,G1K,,,
Pizza Miam's,4.6,Italian,2500 Chemin Des Quatre-Bourgeois,Québec,QC,G1V,4P9,,
Sushi X (Cartier),4.3,Japanese,1019 Avenue Cartier,Quebec,QC,G1R,2S3,,
Shogun Sushi,4.3,Sushi,2815 Boulevard Laurier,Québec,QC,G1V,4H3,,
Bières et Frites (Ste-Foy),4.5,Poutine,550 Rue Du Marais,Québec,QC,G1M,3R1,,
La Cage (Ancienne-Lorette),4.7,Comfort food,6476,Boulevard Hamel O,QC,,,,
Cinéma Cineplex IMAX aux Galeries de la Capitale,4.7,Fast food,5401,Boul. Des Galeries,QC,,,,
Thai Express (Couronne),4.5,Thai,440 Rue De La Couronne,Ville De Québec,QC,G1K,9M5,,
Café Les Cousins,4.8,Coffee & tea,1029 Avenue Cartier,Québec,QC,G1R,,,
La Galette Libanaise (St. Joseph),4.9,Middle Eastern,557 Rue Saint-Joseph Est,Quebec,QC,G1K,3B7,,
Regal Kreyol Resto,4.3,Caribbean,1388 Ch Ste-Foy,Québec,QC,G1S,2N6,,
Kim boba,4.7,Asian,2821 Avenue Saint-David,Quebec,QC,G1C,0J3,,
La Baraque à Frites,4.8,Traditional American,334 Rue Marie-De-L'Incarnation,Quebec,QC,G1N,3G6,,
Toyo,4.6,Asian,3333 Rue Du Carrefour,Quebec,QC,G1C,,,
Sushi Taxi (Ste-Foy),4.3,Japanese,1001 Route De L'Église,Quebec,QC,G1V,3V7,,
Quesada Burritos and Tacos (Boulevard Hamel),4.6,Tex Mex,575,Boulevard Hamel,QC,City,,,
Sushi Shop (615 Blvd. Wilfrid-Hamel) - Québec,New,Japanese,615 Boulevard Wilfrid-Hamel,#621b,QC,,,,
Zeitoun Cuisine Libanaise,New,Lebanese,250 Boulevard Wilfrid-Hamel,Quebec,QC,G1L,5A7,,
Rock'n Deli (Capitale),New,Sandwiches,5401 Boulevard Des Galeries,Ville De Québec,QC,G2k,1n4,,
L'Essentiel Marché Express - FC Gourmet,4.1,Halal,2276 Ch Ste-Foy,Québec,QC,G1V,1S7,,
Café La Maison Smith (Chemin St-Louis),New,Juice & Smoothies,2012 Chemin Saint-Louis,Quebec,QC,G1T,1P1,,
Piment Vert (Le Plateau),New,Burgers,1750 Rue Du Périgord,Quebec,QC,G1G,5X3,,
La Chaude Assiette,New,American,8500 Boulevard Henri-Bourassa,Quebec,QC,G1G,,,
McDonald's (Red Deer),4,Burgers,4840 52 Ave,Red Deer,AB,T4N,6Y8,,
Starbucks (DT Red Deer Village),4.7,Bakery,6380 50th Avenue,Red Deer,AB,T4N,,,
Popeyes Louisiana Kitchen (7414 50 Ave Red Deer),4.5,American,7414 50 Avenue,Red Deer,AB,T4P,1X7,,
A&W (50th Avenue),4.6,Fast food,6320 50th Ave,58,AB,Deer,,,
7-Eleven (3803 40 Ave),4.6,Wings,3803 40 Ave,Red Deer,AB,T4N,2W4,,
Tim Hortons (5111 22Nd St Unit 3),4.5,Bakery,5111 22nd St ,Unit 3,AB,Deer,,,
Burger King (7142 50th Avenue),4.5,American,7142 50th Avenue,Red Deer,AB,T4P,,,
M&M Food Market (Red Deer-Gaetz Avenue),New,Grocery,2250 - 50th Avenue,Red Deer,AB,T4R1W6,,,
"Dairy Queen (2110, 90 Thorburn Ave)",4.6,American,2110 90 Thorburn Ave,Red Deer,AB,T4N,3Z3,,
Arby's - Red Deer,4.7,Sandwich,6880 50 Avenue,Red Deer,AB,T4N,4.00E+03,,
Little Caesars (6791 50th Ave) - Red Deer,New,Pizza,6791 50 Avenue #9,Red Deer,AB,T4N,4C9,,
Mandarin Restaurant BBQ&Grill,4.4,BBQ,6712 50 Avenue,Red Deer,AB,T4P,,,
Pinch of Spice,New,Vegetarian,Unit 110,2 Jewell Street Red Deer,AB,T4p,4g8,,
Pink Bow Restaurant,4.7,Japanese,6791 50 Avenue,Unit 19,AB,Deer,,,
Wayback Burgers (Red Deer),4.4,Burgers,2404 50 Avenue Unit 150,Red Deer,AB,T4R,1M3,,
Swiss Chalet (5111-22nd St Unit 8),New,American,5111-22nd St,Red Deer,AB,T4R,2K1,,
Denny's (2940 50th Ave),4.6,Breakfast and brunch,2940 50th Ave,Red Deer,AB,T4R,1M4,,
Western Pizza,New,Pizza,5431 43 St,Red Deer,AB,T4N,1C8,,
The Donut Mill,New,Desserts,123 Leva Avenue Red Deer County,Ab T4e 1b2 Canada,AB,,,,
Panago Pizza - 3321 50th Avenue,New,Fast food,3321 50 Avenue #120, Red Deer,AB,3y2,Can,,
Montana's (Red Deer),4.5,Steak,2004 - 50th Ave,Unit 195,AB,Deer,,,
Edo Japan -  Gaetz South,4.5,Asian,3321 50 Ave,Red Deer,AB,T4N,3Y2,,
Wok Box (Red Deer South),4.4,Thai,5250 22 Street,Red Deer,AB,T4R,1W5,,
KFC (4834 - 53rd Street),4.3,American,4834 - 53rd Street,Red Deer,AB,T4N,2.00E+08,,
The Hideout,New,Comfort food,411 Lantern Street,Red Deer,AB,T4E,0A5,,
Wendy's (6781 Gaetz Avenue),4.7,Fast food,6781 Gaetz Avenue,Red Deer,AB,T4N,4C9,,
MOXIES (Red Deer),4.2,American,2828 Gaetz Avenue,Red Deer,AB,T4R,,,
Gangnam & CoCo,4.6,Korean,148 Leva Avenue,Red Deer,AB,T4N,,,
China House,New,Chinese,8 Conway St #160 Red Deer,Ab T4p 0m9,AB,,,,
Yummy Noodle,New,Chinese,6730 Taylor Dr,530 Red Deer,AB,T4p,1x5,,
Munchies Poutinerie,New,Poutine,6730 Taylor Drive,Red Deer,AB,,,,
"Dollarama (4936 53rd Ave, Unit 3)",New,Toys,4936 53 Ave,Red Deer,AB,T4N,5J9,,
Canadian Pizza Unlimited (Clearview),4.6,Pizza,27 Clearview Market Way,110,AB,Deer,,,
PetSmart (Red Deer),New,Pet supplies,760,5001 19 St Red Deer,AB,T4r,3r1,Ca,
Cosmic Pizza & Donair (Red Deer),4.4,Pizza,3215 49 Ave,Unit 113,AB,Deer,,,
Pizza Hut (3434 50th Avenue),New,Pizza,3434 50 Ave,Red Deer,AB,T4N,,,
Piccolos Pizza and Pasta,3.5,American,6730 Taylor Dr,Red Deer,AB,T4P,1K4,,
Foodie Bros,New,Korean,4949 49 St,Red Deer,AB,T4N,1V1,,
Papa John's (3701 50Th Av #1),4.7,Pizza,3701 50th Av #1,Red Deer,AB,T4N,,,
Harvey's (5111 - 22nd St),4,American,5111 - 22nd Street,Red Deer,AB,T4R,2K1,,
Red Swan Pizza (Red Deer - North),4.5,Pizza,6005 67a St ,Unit 130,AB,Deer,,,
Subway (206-4900 Molly Bannister Dr),New,American,206-4900 Molly Bannister Dr,Red Deer,AB,T4R,,,
Indian BBQ and Grill,4.3,Indian,5431 43 Street,Red Deer,AB,T4N,1C8,,
Mary Brown's Chicken (6858 50 Ave Unit 2),New,American,6858 50th Avenue Unit 2 Red Deer,Ab T4n 4e3,AB,,,,
Quiznos (50th Ave & 60th St),4.4,Sandwiches,6842 50th Ave. N,Red Deer,AB,T4N,4.00E+03,,
George's Pizza & Steak House,New,Pizza,6715 Gaetz Avenue Red Deer,Ab T4n Canada,AB,,,,
Freshslice Pizza (69 Dunlop St),4.7,Fast food,69 Dunlop St ,Unit 5,AB,Deer,,,
Loaded Pierogi (Red Deer),4.1,Comfort food,3321 50 Ave,Red Deer,AB,T4N,3Y2,,
Local Croffle House,New,Asian fusion,7150 50 Avenue,Red Deer,AB,T4N,,,
Tandoor n' Flame Restaurant & Sweets,4.4,Indian,4807 50 Ave,108,AB,Deer,,,
The Granary Kitchen,New,Breakfast and brunch,1935 50 Avenue,Red Deer,AB,T4R,1Z4,,
Better Bee Cooking,5,Thai,6842 50 Avenue Unit 6,Red Deer,AB,,,,
Quality Donair,4.4,Comfort food,2325 50 Ave,116,AB,Deer,,,
Little Caesars (5111 22nd Street) - Red Deer,New,Pizza,5111 22 Street ,Unit C10,AB,Deer,,,
Red Star Chinese Restaurant,4.6,Asian,3301 50 Avenue #4 Red Deer,Ab T4N,AB,,,,
Taco Time (Golden West Plaza),4.3,Burritos,6702 Golden West Avenue,Red Deer,AB,T4P,1A8,,
BarBurrito: Alberta: Red Deer Clearview,4.6,Mexican,7 Chambers Avenue #160,Red Deer,AB,T4P,0G7,,
Chachi's (Bower Place),New,Italian,Unit 211,,AB,,,,
Indian Kitchen Bar and Grill,New,Indian,5018 45 St,Red Deer,AB,T4N,1K9,,
Pizza 73 (4912-43 Street),4.1,Pizza,4912 43 St,Red Deer,AB,T4N,5K6,,
Indian Flame & Pizza,New,Indian,3 Ironside St Unit 130,Red Deer,AB,T4R,3G8,,
Tiffany's,New,Seafood,3515 50 Ave,Red Deer,AB,T4N,,,
Guac Mexi Grill,4.5,Mexican,3120-90 Thorburn Ave,Unit 103,AB,Deer,,,
Blaze Pizza (159 Leva Ave),New,American,159 Leva Avenue,Red Deer,AB,T4E,1B9,,
Monsieur Wongs,New,Chinese: Cantonese,3515 50 Avenue ,Red Deer,AB,T4N,,,
On the Run 40004 | 4023 Ross St,New,Everyday Essentials,4023 Ross St,Red Deer,AB,T4N,1W5,,
Saro's Restaurant,New,Italian,4914 52 Street,Red Deer,AB,T4N,,,
Pegasus 2 for 1 Pizza,New,Pizza,4914 52 Street,Red Deer,AB,T4N,2C8,,
Share-A-Tea Gallon Milk Tea Ltd.,New,Asian,129 Leva Ave,Red Deer County,AB,T4E,1B2,,
Share-a-Tea Gallon Milk Tea,New,Asian,2325 50 Ave,Red Deer,AB,T4R,1L2,,
Taco Bell (6889 50th Ave),3.8,Burritos,6889 50th Ave,Red Deer,AB,T4P,,,
Addy's Middle Eastern Cuisine,New,Middle Eastern,2-3608 50 Ave Red Deer,Ab T4n 3y6 Canada,AB,,,,
Chef's Hut Shawarma & Donair,New,Middle Eastern,3020 22 Street #130,Red Deer,AB,T4R,0H5,,
COBS Bread (Southpointe Common),New,Bakery,2004 50th Ave,171,AB,Deer,,,
New York Fries (Parkland Mall Red Deer Ctr),New,American,512 4747 67 Street,Red Deer,AB,T4N,,,
Quesada Burritos and Tacos (Red Deer),4.4,Burritos,2404 50 Ave,Unit 140,AB,Deer,,,
Gravy Boat (50 Ave),New,Burgers,4807 50 Avenue,Unit #108 Red Deer,AB,T4n,4a5,Canada,
Cafe Séne,New,Breakfast and brunch,146 Erickson Drive,Red Deer,AB,T4R,2C3,,
King Donair Chicken Shawarma Mediterranean Food,New,Mediterranean,4942 50 St,Red Deer,AB,T4N,1X7,,
Mucho Burrito (69 Dunlop St #6),4.9,Mexican,69 Dunlop St #6,Red Deer,AB,T4R,,,
Buffalo Wild Wings (4536 I-75 Business Spur),New,wings,4536 I-75 Business Spur,Sault Ste. Marie,AB,49783,,,
Buddy V's Cake Slice (3642 West 12 Mile Road),New,Desserts,3642 West 12 Mile Road,Dafter,AB,49724,,,
McDonald's (Sherbrooke Ii),4.2,Burgers,975,Rue King Est,QC,,,,
Boston Pizza (Sherbrooke),4.6,pasta,550 Rue Jean-Paul-Perrault,Sherbrooke,QC,J1L,3A6,,
Pizza Pizza (2755 rue King Ouest),4.5,Pizza,2755 Rue King Ouest,Sherbrooke,QC,J1L,1C1,,
Village Grec,4.9,Pizza,1320 Rue Denault,Sherbrooke,QC,J1H,,,
Dégustateurs Cantine Moderne,4.8,Comfort food,2222 Rue King Est,Sherbrooke,QC,J1G,5G8,,
Pizza Avenue (Fleurimont),4.7,Pizza,1135 13e Avenue N,Sherbrooke,QC,J1E,,,
Da Toni Pronto,4.6,Pasta,42 Boulevard Jacques-Cartier Nord,Sherbrooke,QC,J1J,2Z8,,
Principe Pizza-Pasta,4.3,Italian,1824 Rue King O,Sherbrooke,QC,J1J,0A2,,
Bistro Belvédère,4.3,Burgers,201 Rue Du Dépôt,Sherbrooke,QC,J1H,5.00E+09,,
Délices et Passion,4.6,Desserts,1506 Rue King O Sherbrooke,Québec J1j 2c2 Canada,QC,,,,
Burger King (925 King Est),4.4,American,925 Rue King Est,Sherbrooke,QC,J1G,1.00E+03,,
Resto bar chez stanley,New,Seafood,1180 Rue King E,Sherbrooke,QC,J1G,1.00E+04,,
Fromagerie Victoria (Sherbrooke),4.7,salad,4590 Boulevard Bourque Sherbrooke,Qc J1n 2a8,QC,,,,
Pizza Salvatoré (Sherbrooke Est),4.2,Pizza,901 Rue King E,Sherbrooke,QC,J1G,1.00E+03,,
Brad's Gourmet,New,American,127 Rue Queen,Sherbrooke,QC,J1M,1J7,,
Coco Frutti (Sherbrooke-Belvédère),4.6,Breakfast and brunch,416 Rue Belvédère Sud,Sherbrooke,QC,J1H,,,
Kuto Comptoir à Tartares (Jacques Cartier),4.7,Japanese,1705 Rue King Ouest Sherbrooke,Qc J1J,QC,,,,
St-Hubert (Fleurimont),4.4,Comfort food,1818 Rue King E,Sherbrooke,QC,J1G,,,
A&W (2193 Rue King Ouest),4.5,Fast food,2193 Rue King Ouest,Sherbrooke,QC,,,,
Poulet Poulet (2755 rue King Ouest),4.4,Wings,2755 Rue King Ouest,Sherbrooke,QC,J1L,1C1,,
Cora (3200 B rue King Ouest Suite B180),4.6,Breakfast and brunch,3200 B Rue King Ouest ,Suite B180,QC,,,,
Ben & Florentine (2015 12 ave N.),3.9,Sandwich,2015 12 Ave N Local 550,Sherbrooke,QC,J1E,4J5,,
Les Aliments M&M (Sherbrooke-King ouest),New,Grocery,2760 King Street West.,Sherbrooke,QC,J1L1C5,,,
La Cage (Sherbrooke),4.3,Canadian,2655,Rue King O,QC,,,,
Walmart (4050 Boul Josaphat-rancourt),New,Grocery,4050 Boulevard Josaphat-Rancourt,Sherbrooke,QC,J1L,3C6,,
Metro (1905 Rue Belvédère S),4.1,Grocery,1905 Rue Belvédère S,Sherbrooke,QC,J1H,5S1,,
Rest-O-Parc Belvédère,4.8,Burgers,472 Rue Thibault,Sherbrooke,QC,J1H,6G7,,
Super C (1775 Rue King E),4.7,Grocery,1775 Rue King E,Sherbrooke,QC,J1E,4J9,,
Costco (3800 Blvd De Monseigneur-Fortier),4.2,Grocery,3800 Boulevard De Monseigneur-Fortier,Sherbrooke,QC,J1L,0J6,,
Le Snack Poutines,4.5,Friterie,146 Rue Wellington N,Sherbrooke,QC,J1H,5C5,,
Pacini (Sherbrooke),4.3,Italian,2960 Rue King Ouest,Sherbrooke,QC,J1L,1Y7,,
Harvey's (Rue King O),4.5,Burgers,2360 Rue King Ouest,Sherbrooke,QC,J1J,,,
Coco Loco (Sherbrooke),4.5,Breakfast and brunch,2680 Rue King Ouest,Sherbrooke,QC,J1L,1C5,,
Subway (2110 King Est),4.6,American,2110 Rue King E,Sherbrooke,QC,J1G,5G7,,
Dépanneur OhDep!,4.4,Conveniência,147 Rue Alexandre,Sherbrooke,QC,J1H,4S5,,
Coq-O-Bec Sherbrooke,4.5,Comfort food,1139 Chemin Des Pélerins,Sherbrooke,QC,J1E,1G6,,
Eggsquis (Sherbrooke Portland),New,Breakfast and brunch,3143 Boulevard De Portland,Sherbrooke,QC,J1L,,,
KFC (736 Rue King East),3.8,American,736 Rue King Est,Sherbrooke,QC,J1G,1C4,,
Louis Luncheonette (Centre-ville),4.6,Breakfast and brunch,260 Rue King Ouest,Sherbrooke,QC,J1H,1R1,,
Starbucks (Promenades King),4.6,Bakery,2201 Rue King O,Sherbrooke,QC,J1J,2G2,,
Mikes (735 Rue King E),4.4,Italian,735 Rue King E,Sherbrooke,QC,J1E,,,
Di Me Tutto Pizzeria,4.4,Pizza,182 Rue Wellington N,Sherbrooke,QC,J1H,5C5,,
Grillades Torino (Carrefour de l'Estrie),4.6,Middle Eastern,3050 Boul De Portland,#113,QC,,,,
Au Coin du Vietnam,4.8,Vietnamese,1530 Rue Galt O,Sherbrooke,QC,J1H,2B4,,
Benny&Co (Sherbrooke),4.7,Chicken,2015 12e Avenue N,Sherbrooke,QC,J1E,,,
Yuzu Sushi (1830 Rue King Ouest),4.7,Japanese,1830 Rue King Ouest,Sherbrooke,QC,J1J,2.00E+02,,
Resto-Brasserie Le Dauphin,4.3,Comfort food,1269,Rue King Est,QC,,,,
M. Souvlaki (Carrefour de l'Estrie),4.4,Greek,3050 Portland Boulevard #103,Sherbrooke,QC,J1L,,,
Shaker (Sherbrooke),4.8,Bar food,3050 Boul. De Portland,#N36,QC,,,,
Pizzéria No. 900 (Sherbrooke),4.7,Pizza,3200 Rue King Ouest A-130,Sherbrooke,QC,J1J,,,
Chocolats Favoris (Sherbrooke),4.7,Desserts,1836 Rue King Ouest,Sherbrooke,QC,J1J,2.00E+02,,
Valentine (13e ave Nord),4.7,Canadian,13e Avenue Nord,889,QC,,,,
PizzBox (St-Élie),4.9,Pizza,4700 Boulevard De Portland,SUITE 300,QC,,,,
PizzBox (Fleurimont),4.6,Pizza,2015 12e Avenue N,#530,QC,,,,
Au Roi Du Coq Roti,4.5,Poutine,90 Rue Camirand Sherbrooke,Qc J1h 4j5 Canada,QC,,,,
"Thaizone (1780, rue King Ouest)",4.4,Thai,1780,Rue King Ouest,QC,,,,
Kobo Ramen,4.7,Asian,1 Rue Wellington N,Sherbrooke,QC,J1H,5A9,,
Tok-Tok (Sherbrooke),4.1,Korean,2960 Rue King Ouest,Sherbrooke,QC,J1L,1Y7,,
Manchu Wok (Carrefour de l'Estrie),4.4,Chinese,3050 Portland Boulevard #102,Sherbrooke,QC,J1L,,,
King Shawarmas (1),4.9,Mediterranean,230 Rue King Ouest,Sherbrooke,QC,J1H,1P9,,
Sushi Shop - Sherbrooke,4.8,Sushi,2655 Rue King O,Sherbrooke,QC,J1L,2G4,,
Traditions Gourmet,New,Comfort food,930 13 Avenue Nord,Sherbrooke,QC,J1E,,,
Allo Couscous Shish Taouk (Sherbrooke),4.8,Lebanese,613 Rue King Est,Sherbrooke,QC,J1G,1B9,,
Guacamole y Tequila,4.5,Mexican,2340 Rue King Ouest,Sherbrooke,QC,J1J,2.00E+08,,
Chez Rima (Rue Galt),4.7,Lebanese,2128 Rue Galt O,Sherbrooke,QC,J1K,,,
Restaurant Oli Shish-Taouk,4.6,Mediterranean,2670 Rue Galt O,Sherbrooke,QC,J1K,,,
Thai Express (Saint Fleurimont),4.5,Thai,2015 12e Av N,Sherbrooke,QC,J1E,4J5,,
El Pastaman - Sherbrooke,4.5,Pasta,147 Rue Alexandre,Sherbrooke,QC,J1H,4S5,,
Super Pita,4.7,Salads,651 Rue King Est,Sherbrooke,QC,J1G,1C1,,
Pasha Shish Taouk,4.9,Mediterranean,1177 12e Avenue Nord,Sherbrooke,QC,J1E,2X4,,
Quesada Burritos and Tacos (Sherbrooke),4.3,Mexican,3550 Rue Galt Ouest,Suite 600,QC,,,,
Mystea,New,Coffee & tea,373 Rue King Est,Sherbrooke,QC,J1G,1A8,,
Quesada Burritos and Tacos (Chemin de Saint-Élie),4.7,Tex Mex,5983 Chemin De Saint-Élie,#700D,QC,,,,
Café restaurant L,New,BBQ,196 Rue Wellington Nord  ,Sherbrooke,QC,J1H,,,
Cinéma Galaxy Sherbrooke,4.9,American,4204 Rue Bertrand-Fabi,Sherbrooke,QC,J1N,3Y2,,
Allo Mon Coco - Sherbrooke,4.3,Coffee & tea,3050 Boulevard De Portland Sherbrooke,Qc J1l 1r8 Canada,QC,,,,
Mr. Puffs (Sherbrooke Est),4.6,Desserts,763 Rue King Est Sherbrooke,Qc J1g 1c6 Canada,QC,,,,
Freshii (Sherbrooke),4.6,Bowls,3200 Rue King Ouest,Sherbrooke,QC,J1l,1c9,,
Poulet Rouge (Blvd Bourque),4.8,Halal,4796 Boulevard Bourque Sherbrooke,Qc J1n 2a7 Canada,QC,,,,
